person_id,name,gender,age,id_card,insurance_type,region,register_date,status,etl_date
P202302848,郭斌,男,34,4.101061990111755e+17,城镇职工,新乡市,2021-05-02,在保,2026-07-02
P202301057,黄晓红,女,49,4.1030219750606566e+17,城镇职工,开封市,2023-01-16,在保,2026-07-02
P202302073,吕萍,女,51,4.102021973042406e+17,城镇职工,安阳市,2023-08-07,在保,2026-07-02
P202301727,唐国强,男,40,4.1050219841105446e+17,城乡居民,洛阳市,2023-02-01,在保,2026-07-02
P202304253,于文博,男,53,4.101021971101667e+17,城镇职工,信阳市,2022-10-27,在保,2026-07-02
P202303362,徐斌,男,19,4.1050220051016736e+17,城镇职工,商丘市,2023-10-31,停保,2026-07-02
P202301296,彭俊杰,男,48,4.101041976041574e+17,城镇职工,郑州市,2024-03-13,在保,2026-07-02
P202303593,孙娜,女,91,4.101041933022252e+17,城镇职工,信阳市,2021-05-27,在保,2026-07-02
P202303489,黄国强,男,33,4.1010519910914886e+17,城乡居民,开封市,2022-09-11,在保,2026-07-02
P202301293,沈海涛,男,49,4.101031975060176e+17,城乡居民,漯河市,,在保,2026-07-02
P202300590,蒋敏,女,34,4.101041990050401e+17,城镇职工,驻马店市,2022-11-18,在保,2026-07-02
P202304117,卢丽,女,45,4.10702197902209e+17,城镇职工,郑州市,2023-07-30,在保,2026-07-02
P202302838,罗美琳,女,79,4.105021945022181e+17,城镇职工,安阳市,2021-07-03,在保,2026-07-02
P202304611,徐雪,女,51,4.104021973121707e+17,城乡居民,开封市,2023-03-31,在保,2026-07-02
P202300932,罗俊杰,男,83,4.105021941080692e+17,城乡居民,洛阳市,2022-09-14,在保,2026-07-02
P202301171,孙永强,男,63,4.104021961101104e+17,城乡居民,许昌市,2021-04-11,在保,2026-07-02
P202303168,阎娟,女,52,4.107021972042085e+17,城乡居民,信阳市,2023-03-31,在保,2026-07-02
P202301700,许强,男,53,4.101051971041909e+17,城乡居民,信阳市,2021-03-19,在保,2026-07-02
P202302620,杨鹏,男,76,4.1010619480227226e+17,灵活就业,鹤壁市,2022-02-13,在保,2026-07-02
P202300684,王玲,女,200,4.1010619660828576e+17,城镇职工,新乡市,2024-01-30,停保,2026-07-02
P202300231,冯静,女,36,4.1010419880916243e+17,城镇职工,安阳市,2023-12-20,在保,2026-07-02
P202304606,林霞,女,45,4.10103197901064e+17,灵活就业,焦作市,2022-07-17,在保,2026-07-02
P202303409,朱娜,女,45,4.101031979012215e+17,城镇职工,新乡市,2022-02-17,在保,2026-07-02
P202304323,卢凤英,女,150,4.105021953092017e+17,城乡居民,新乡市,2020-12-10,在保,2026-07-02
P202304047,沈诗涵,女,62,4.1010619621212096e+17,城镇职工,焦作市,2021-04-13,在保,2026-07-02
P202302408,彭诗涵,女,64,4.102021960042054e+17,城镇职工,平顶山市,2023-05-12,在保,2026-07-02
P202302338,程静,女,50,4.1010419740610944e+17,城乡居民,鹤壁市,2024-05-16,在保,2026-07-02
P202304052,叶语嫣,女,53,4.1050219710120557e+17,城乡居民,驻马店市,2024-02-14,在保,2026-07-02
P202300297,赵飞,男,66,4.101061958031379e+17,城镇职工,商丘市,2023-10-18,在保,2026-07-02
P202304750,丁明,男,51,4.107021973100244e+17,城镇职工,平顶山市,2022-08-29,在保,2026-07-02
P202303781,罗宇航,男,47,4.101051977111828e+17,灵活就业,漯河市,2020-04-04,在保,2026-07-02
P202301174,吴芳,女,48,4.102021976061492e+17,城镇职工,信阳市,2021-08-25,在保,2026-07-02
P202303128,曹晓红,女,73,4.1010519510222854e+17,灵活就业,洛阳市,2020-02-24,退保,2026-07-02
P202303036,沈俊杰,男,58,4.1070219660710304e+17,城镇职工,南阳市,2020-01-18,在保,2026-07-02
P202300743,苏浩,男,38,4.10104198601132e+17,城乡居民,焦作市,2023-03-25,在保,2026-07-02
P202303941,曾明,男,56,4.102021968081659e+17,城镇职工,商丘市,2023-05-15,在保,2026-07-02
P202303869,程强,男,52,4.1010619720806195e+17,城乡居民,安阳市,2023-07-30,在保,2026-07-02
P202300506,孙军,男,41,4.1010419831215744e+17,城镇职工,新乡市,2020-07-03,在保,2026-07-02
P202304601,傅辉,男,46,4.107021978122714e+17,城镇职工,信阳市,,在保,2026-07-02
P202304259,丁晨曦,男,48,4.1050219760822035e+17,城乡居民,商丘市,2022-10-22,在保,2026-07-02
P202301486,丁文彬,男,66,4.101041958100533e+17,城乡居民,洛阳市,2020-04-17,停保,2026-07-02
P202301420,蔡莉,女,59,4.1010619650421754e+17,城乡居民,南阳市,,在保,2026-07-02
P202303099,程佳慧,女,47,4.101051977021351e+17,城镇职工,信阳市,2020-08-09,在保,2026-07-02
P202300706,曹敏,女,60,4.104021964102432e+17,城镇职工,新乡市,2023-02-08,在保,2026-07-02
P202304726,许慧,女,0,4.101052024121232e+17,灵活就业,安阳市,2021-10-24,停保,2026-07-02
P202300334,徐军,男,37,4.1010519870518835e+17,城镇职工,平顶山市,2021-03-25,在保,2026-07-02
P202300469,何明,男,40,4.107021984012439e+17,城镇职工,周口市,2023-09-05,在保,2026-07-02
P202303451,蔡文彬,男,41,4.102021983102104e+17,城乡居民,安阳市,2020-10-17,在保,2026-07-02
P202303106,梁霞,女,56,4.103021968031763e+17,城镇职工,许昌市,2021-02-02,在保,2026-07-02
P202301435,韩辉,男,46,4.102021978120144e+17,灵活就业,开封市,2020-03-28,在保,2026-07-02
P202300150,罗建华,男,55,4.102021969032272e+17,城镇职工,洛阳市,2023-08-16,在保,2026-07-02
P202304032,赵艳,女,24,4.1050220000619386e+17,城镇职工,洛阳市,2022-12-08,在保,2026-07-02
P202300415,胡涛,男,55,4.101061969111294e+17,城乡居民,许昌市,2023-08-24,退保,2026-07-02
P202301306,卢静,女,33,4.105021991061738e+17,城乡居民,鹤壁市,2022-09-20,在保,2026-07-02
P202302630,罗磊,男,41,4.1010419830925926e+17,城乡居民,漯河市,2023-09-05,在保,2026-07-02
P202301127,周娟,女,55,4.101041969052132e+17,灵活就业,平顶山市,2022-09-20,在保,2026-07-02
P202303693,胡天宇,男,71,4.102021953100336e+17,城镇职工,洛阳市,2023-04-06,在保,2026-07-02
P202300013,蔡晨曦,男,54,4.101061970111112e+17,城乡居民,南阳市,2020-11-19,在保,2026-07-02
P202300094,萧晓红,女,44,4.101051980120859e+17,城镇职工,新乡市,2024-05-07,在保,2026-07-02
P202303658,王嘉伟,男,12,4.1010320120411725e+17,城镇职工,平顶山市,2022-03-08,在保,2026-07-02
P202301542,阎秀英,女,81,4.101021943070358e+17,城镇职工,许昌市,2024-05-10,在保,2026-07-02
P202304373,邓文博,男,30,4.103021994021418e+17,城镇职工,许昌市,2020-08-25,退保,2026-07-02
P202303760,张霞,女,49,4.1030219750622374e+17,城乡居民,洛阳市,2020-11-30,在保,2026-07-02
P202303734,萧超,男,52,4.1040219720101254e+17,城乡居民,新乡市,2024-04-03,在保,2026-07-02
P202303768,傅国强,男,73,4.1010319510915226e+17,城乡居民,商丘市,2023-03-09,退保,2026-07-02
P202302903,孙磊,男,39,4.10104198508073e+17,城乡居民,洛阳市,2021-08-28,在保,2026-07-02
P202300734,邓永强,男,19,4.10502200505169e+17,城乡居民,新乡市,2023-05-13,在保,2026-07-02
P202303498,叶文博,男,49,4.103021975061951e+17,城镇职工,信阳市,2022-03-29,在保,2026-07-02
P202304126,袁美琳,女,30,4.105021994122299e+17,城乡居民,商丘市,2022-09-18,停保,2026-07-02
P202301785,韩莉,女,51,4.1040219730316986e+17,城乡居民,南阳市,2022-07-08,停保,2026-07-02
P202302182,林淑珍,女,43,4.107021981012214e+17,灵活就业,漯河市,2021-05-06,在保,2026-07-02
P202300417,蔡欣怡,女,77,4.1050219470528435e+17,灵活就业,驻马店市,2020-08-06,在保,2026-07-02
P202302317,何雪,,65,4.101021959100818e+17,城乡居民,焦作市,2021-01-29,在保,2026-07-02
P202304326,曹紫薇,女,68,4.101061956042109e+17,灵活就业,驻马店市,2022-04-02,在保,2026-07-02
P202304178,薛涛,男,55,4.101051969122313e+17,城镇职工,南阳市,2023-09-19,在保,2026-07-02
P202300334,徐军,男,37,4.1010519870518835e+17,城镇职工,平顶山市,2021-03-25,在保,2026-07-02
P202301095,蒋海涛,男,63,4.101051961120308e+17,城乡居民,郑州市,2021-03-11,在保,2026-07-02
P202300747,何天宇,男,53,4.101021971072044e+17,灵活就业,安阳市,2020-11-01,在保,2026-07-02
P202303900,叶杰,男,56,4.101051968050144e+17,城镇职工,鹤壁市,2022-02-24,在保,2026-07-02
P202303980,于志强,男,31,,城镇职工,许昌市,2020-02-27,在保,2026-07-02
P202302688,邓雨彤,女,22,4.101022002090222e+17,城乡居民,许昌市,2022-11-09,在保,2026-07-02
P202303018,马建国,男,200,4.101022024041901e+17,城镇职工,驻马店市,2021-06-12,退保,2026-07-02
P202301993,薛飞,男,71,4.105021953121127e+17,灵活就业,洛阳市,2023-10-22,在保,2026-07-02
P202304905,沈晨曦,男,61,4.101051963112233e+17,城乡居民,焦作市,2023-11-05,在保,2026-07-02
P202302652,朱超,男,77,4.104021947101609e+17,城乡居民,郑州市,2020-01-05,在保,2026-07-02
P202302851,傅飞,男,40,4.104021984050735e+17,城镇职工,周口市,2021-12-12,在保,2026-07-02
P202302859,王梦瑶,女,71,4.1050219531217434e+17,城镇职工,商丘市,2020-07-15,在保,2026-07-02
P202303528,曾美琳,女,87,4.1070219371116205e+17,城乡居民,新乡市,2021-04-28,停保,2026-07-02
P202304243,程慧,女,39,4.101051985082116e+17,城乡居民,开封市,2021-03-31,在保,2026-07-02
P202303683,郑辉,男,53,4.102021971050345e+17,城镇职工,周口市,2023-10-06,在保,2026-07-02
P202300133,蔡磊,男,30,4.1030219940820454e+17,城镇职工,安阳市,2021-03-17,在保,2026-07-02
P202302414,吕辉,男,33,4.107021991070594e+17,城乡居民,鹤壁市,2024-05-09,在保,2026-07-02
P202303635,郑强,男,57,4.102021967021448e+17,城镇职工,漯河市,2024-01-19,在保,2026-07-02
P202301483,马子轩,男,81,4.1010519430926515e+17,城镇职工,新乡市,2022-02-09,在保,2026-07-02
P202300430,梁建国,男,18,4.101032006032555e+17,城镇职工,郑州市,2023-07-07,在保,2026-07-02
P202304806,贾美琳,女,21,4.1010620030724064e+17,灵活就业,鹤壁市,2023-09-11,在保,2026-07-02
P202304740,程杰,男,62,4.101061962091707e+17,城镇职工,焦作市,2023-11-24,在保,2026-07-02
P202301908,张嘉伟,男,29,4.107021995112857e+17,城镇职工,许昌市,2022-03-02,在保,2026-07-02
P202300288,曹静,女,60,4.101061964111439e+17,城乡居民,洛阳市,2023-07-21,在保,2026-07-02
P202303275,何波,男,33,4.1050219911001114e+17,灵活就业,鹤壁市,2021-07-24,在保,2026-07-02
P202303654,黄嘉伟,男,35,4.1010319890926074e+17,灵活就业,驻马店市,2023-08-04,在保,2026-07-02
P202303923,陈丽,女,43,4.101031981070977e+17,城乡居民,商丘市,2023-06-04,在保,2026-07-02
P202304164,叶斌,男,16,4.10402200809211e+17,城镇职工,郑州市,2021-08-07,退保,2026-07-02
P202303108,周明,男,60,4.101061964011239e+17,灵活就业,信阳市,2020-07-28,在保,2026-07-02
P202302095,曾鹏,男,68,4.1020219560707046e+17,城镇职工,周口市,2021-10-12,在保,2026-07-02
P202302437,傅娜,女,47,4.1030219770406675e+17,城镇职工,洛阳市,2023-05-01,在保,2026-07-02
P202301871,梁飞,男,30,4.102021994110211e+17,城乡居民,周口市,2020-10-03,在保,2026-07-02
P202302695,韩凤英,女,56,4.10502196804222e+17,城镇职工,南阳市,2020-05-14,在保,2026-07-02
P202302971,沈娜,女,15,4.1030220091220186e+17,城乡居民,焦作市,2021-10-04,在保,2026-07-02
P202304976,王伟,男,25,4.105021999072891e+17,城乡居民,驻马店市,2022-06-11,在保,2026-07-02
P202303545,郭佳慧,女,74,4.1010219500322477e+17,城乡居民,漯河市,2020-11-30,在保,2026-07-02
P202304895,胡雪,女,30,4.105021994082167e+17,城乡居民,周口市,2021-10-25,在保,2026-07-02
P202303725,许雨彤,女,38,4.101061986020198e+17,城镇职工,驻马店市,2022-05-25,在保,2026-07-02
P202300438,罗涛,男,25,4.1020219990414925e+17,城乡居民,开封市,2020-11-25,在保,2026-07-02
P202303874,贾海涛,男,23,4.101032001090856e+17,城镇职工,洛阳市,2022-03-20,在保,2026-07-02
P202300585,谢浩,男,53,4.101061971041731e+17,城乡居民,洛阳市,2022-02-05,在保,2026-07-02
P202302300,丁杰,男,22,4.101042002080411e+17,城镇职工,鹤壁市,2022-08-09,在保,2026-07-02
P202301439,吴慧,女,58,4.104021966052798e+17,城镇职工,南阳市,2020-04-14,在保,2026-07-02
P202304577,黄梦瑶,女,28,4.101051996050794e+17,城镇职工,安阳市,2020-04-24,在保,2026-07-02
P202303872,郭辉,男,52,4.1010619720125254e+17,城乡居民,焦作市,2020-06-19,在保,2026-07-02
P202300712,李军,男,48,4.101031976082203e+17,城乡居民,南阳市,2023-05-23,在保,2026-07-02
P202302852,,女,65,4.1040219591128006e+17,灵活就业,周口市,2022-05-24,在保,2026-07-02
P202304485,唐秀兰,女,49,4.1010219750609126e+17,城乡居民,平顶山市,2020-06-20,在保,2026-07-02
P202302417,王玲,女,59,4.1010619650809126e+17,城镇职工,焦作市,2021-04-06,退保,2026-07-02
P202304553,丁鹏,男,65,4.107021959031415e+17,城乡居民,新乡市,2023-07-07,在保,2026-07-02
P202302322,叶霞,女,64,4.10702196001158e+17,城镇职工,平顶山市,2023-05-10,在保,2026-07-02
P202303008,陈静,女,22,4.10302200201111e+17,城镇职工,安阳市,2023-01-12,在保,2026-07-02
P202302132,傅晨曦,男,50,4.105021974042868e+17,城乡居民,焦作市,2022-09-15,在保,2026-07-02
P202304735,卢磊,男,55,4.1040219690709594e+17,城镇职工,许昌市,2022-09-04,在保,2026-07-02
P202302670,曹杰,男,61,4.1020219630608986e+17,灵活就业,信阳市,2022-01-18,在保,2026-07-02
P202300587,阎桂英,女,41,4.101031983092214e+17,城镇职工,许昌市,2020-03-15,在保,2026-07-02
P202302373,贾建国,男,52,4.1050219720813024e+17,城乡居民,平顶山市,2023-07-29,在保,2026-07-02
P202301535,高涛,男,41,4.10104198312234e+17,城镇职工,焦作市,2020-05-02,在保,2026-07-02
P202300735,宋诗涵,女,68,4.103021956122424e+17,城乡居民,新乡市,2020-10-22,在保,2026-07-02
P202302165,阎美琳,女,78,4.107021946062553e+17,城乡居民,驻马店市,2024-02-28,在保,2026-07-02
P202303107,徐静,女,26,4.1040219980621414e+17,城镇职工,郑州市,2020-12-05,在保,2026-07-02
P202304425,朱凤英,女,33,4.1020219910409875e+17,城乡居民,焦作市,2020-08-16,在保,2026-07-02
P202302587,胡欣怡,女,26,4.1010519980609216e+17,城乡居民,南阳市,2023-01-28,在保,2026-07-02
P202300554,魏伟,男,54,4.103021970071045e+17,城乡居民,开封市,2024-05-14,在保,2026-07-02
P202304944,林娜,女,36,4.101031988020863e+17,城乡居民,郑州市,2021-06-29,在保,2026-07-02
P202300473,郑诗涵,女,22,4.1070220020415955e+17,城镇职工,周口市,2020-01-10,在保,2026-07-02
P202301058,蒋雨彤,女,71,4.101061953122096e+17,城乡居民,洛阳市,2020-07-31,在保,2026-07-02
P202303291,董雪,女,75,4.101061949080398e+17,城镇职工,南阳市,2021-01-07,在保,2026-07-02
P202304676,韩萍,女,32,4.1010519920702957e+17,城镇职工,信阳市,2020-10-19,停保,2026-07-02
P202301048,朱娜,女,21,4.101022003111428e+17,城镇职工,商丘市,2020-12-26,在保,2026-07-02
P202301221,邓子轩,男,28,4.101051996082899e+17,城镇职工,郑州市,2022-05-18,在保,2026-07-02
P202300545,曾美琳,女,5,4.101022019050606e+17,城乡居民,新乡市,2023-11-27,在保,2026-07-02
P202300801,邓建华,男,66,4.1010319580918317e+17,城镇职工,焦作市,2024-03-30,在保,2026-07-02
P202304232,董建华,男,74,4.1050219500713197e+17,城乡居民,平顶山市,2023-07-22,在保,2026-07-02
P202303525,朱文博,男,39,4.101041985080784e+17,灵活就业,周口市,2022-08-29,在保,2026-07-02
P202300291,郭桂英,女,46,4.1020219780919136e+17,城乡居民,鹤壁市,2022-09-20,在保,2026-07-02
P202304721,韩佳慧,女,68,4.1010319561121766e+17,城乡居民,郑州市,2021-12-26,在保,2026-07-02
P202300927,郑文博,男,39,4.101031985011589e+17,城镇职工,许昌市,2020-10-11,在保,2026-07-02
P202300253,杨紫薇,女,88,4.1010519361203085e+17,城乡居民,开封市,2022-02-17,在保,2026-07-02
P202300970,苏磊,男,24,4.101052000020659e+17,城镇职工,洛阳市,2024-03-02,在保,2026-07-02
P202303312,吕海涛,男,58,4.101031966052793e+17,城乡居民,信阳市,2021-08-27,在保,2026-07-02
P202300351,程文博,男,55,4.1030219690816915e+17,城镇职工,洛阳市,2023-08-07,在保,2026-07-02
P202303207,郭桂英,女,36,4.1010619880509114e+17,城乡居民,信阳市,2022-04-05,在保,2026-07-02
P202302035,曾艳,女,69,4.1040219550916365e+17,城乡,郑州市,2022-09-04,在保,2026-07-02
P202303035,胡诗涵,女,51,4.1010319730526163e+17,城乡居民,周口市,2022-01-11,在保,2026-07-02
P202301594,罗秀英,女,66,4.107021958082207e+17,城镇职工,漯河市,2020-04-26,在保,2026-07-02
P202300091,冯诗涵,女,51,4.1040219730415565e+17,城乡居民,南阳市,2021-01-25,停保,2026-07-02
P202301619,韩建华,男,42,4.10104198209212e+17,城乡居民,商丘市,2022-05-29,在保,2026-07-02
P202300812,曾斌,男,42,4.101061982050719e+17,城镇职工,郑州市,2020-09-07,在保,2026-07-02
P202300722,梁莉,女,19,4.104022005022369e+17,城镇职工,焦作市,2022-10-14,在保,2026-07-02
P202303103,,女,79,4.10104194505131e+17,城乡居民,新乡市,2020-01-28,在保,2026-07-02
P202300027,刘建国,男,29,4.101041995022007e+17,城镇职工,南阳市,2020-09-02,停保,2026-07-02
P202301346,卢玲,女,23,4.101032001112183e+17,城镇职工,漯河市,2022-08-23,在保,2026-07-02
P202302084,蒋嘉伟,男,8,4.101032016082805e+17,灵活就业,安阳市,2023-11-21,在保,2026-07-02
P202301756,袁玲,女,74,4.1010619501011866e+17,城乡居民,驻马店市,2023-02-07,在保,2026-07-02
P202301211,张辉,男,27,4.103021997111313e+17,城乡居民,鹤壁市,2020-06-22,在保,2026-07-02
P202304023,苏敏,女,16,4.1010220080613677e+17,城乡居民,信阳市,2021-08-10,在保,2026-07-02
P202304072,蒋慧,女,37,4.1010319871103443e+17,城镇职工,安阳市,2023-08-28,在保,2026-07-02
P202302374,蒋海涛,男,59,4.1010419650327123e+17,城镇职工,郑州市,2021-06-21,在保,2026-07-02
P202304966,贾鹏,男,45,4.105021979030329e+17,城镇职工,开封市,2023-05-01,在保,2026-07-02
P202303772,程勇,男,41,4.105021983112149e+17,城镇职工,鹤壁市,2020-11-16,停保,2026-07-02
P202300916,何文彬,男,55,4.1010419690508614e+17,城乡居民,商丘市,2020-11-26,在保,2026-07-02
P202302526,卢佳慧,女,58,4.105021966032783e+17,城乡居民,商丘市,2022-09-27,在保,2026-07-02
P202301075,彭伟,男,67,4.105021957092516e+17,城乡居民,鹤壁市,2022-01-17,在保,2026-07-02
P202303699,蔡凤英,女,66,4.1020219580327123e+17,城乡居民,漯河市,2020-11-26,在保,2026-07-02
P202300255,周磊,男,22,4.104022002091852e+17,城镇职工,洛阳市,2020-02-23,在保,2026-07-02
P202304300,袁晨曦,男,35,4.1050219890323014e+17,城镇职工,开封市,2022-08-22,在保,2026-07-02
P202303211,宋秀兰,女,71,4.105021953021349e+17,城乡居民,安阳市,2021-03-22,退保,2026-07-02
P202304087,徐斌,男,65,4.1010419590602874e+17,城乡居民,平顶山市,2020-04-26,在保,2026-07-02
P202304355,卢斌,男,57,4.1010619670324077e+17,灵活就业,南阳市,2022-11-12,在保,2026-07-02
P202304597,丁文博,男,45,4.104021979052286e+17,灵活就业,平顶山市,2021-01-18,在保,2026-07-02
P202301730,许静,女,83,4.101061941090964e+17,城镇职工,鹤壁市,2020-03-01,在保,2026-07-02
P202302276,韩磊,男,30,4.101021994040737e+17,城镇职工,鹤壁市,2023-08-21,在保,2026-07-02
