person_id,name,gender,age,id_card,insurance_type,region,register_date,status,name_mask,id_card_mask,person_id_mask
P202301591,高俊杰,男,30,410402199405119616,城镇职工,安阳市,2022-10-18,退保,高**,4104****9616,P2023****1
P202303387,吴梦瑶,女,35,410402198907244928,城镇职工,洛阳市,2020-09-13,在保,吴**,4104****4928,P2023****7
P202300466,孙玉兰,女,46,410402197805105920,城乡居民,平顶山市,2023-12-15,在保,孙**,4104****5920,P2023****6
P202302674,吴俊杰,男,40,410302198403254592,城乡,许昌市,2022-10-05,在保,吴**,4103****4592,P2023****4
P202303258,叶淑珍,女,37,410702198708135488,城乡居民,许昌市,2023-10-16,停保,叶**,4107****5488,P2023****8
P202304294,李文彬,男,46,410502197804152512,城镇职工,南阳市,2021-10-28,在保,李**,4105****2512,P2023****4
P202301787,谢鹏,男,44,410103198009078272,城镇职工,许昌市,2023-01-17,在保,谢*,4101****8272,P2023****7
P202301719,阎萍,女,62,410302196211108480,城乡居民,商丘市,2023-05-23,在保,阎*,4103****8480,P2023****9
P202300101,徐杰,男,24,410302200010222464,城镇职工,漯河市,2023-04-09,在保,徐*,4103****2464,P2023****1
P202304029,未知,男,78,410202194610264768,城镇职工,郑州市,2020-02-22,在保,未知,4102****4768,P2023****9
P202301706,周美琳,女,45,410106197910038272,城镇职工,鹤壁市,2022-12-13,在保,周**,4101****8272,P2023****6
P202303320,何宇航,男,91,410202193308032064,城乡居民,周口市,2024-04-20,在保,何**,4102****2064,P2023****0
P202301050,宋紫薇,女,74,410105195006144960,城镇职工,驻马店市,2023-11-11,在保,宋**,4101****4960,P2023****0
P202301407,丁语嫣,女,24,410104200009058368,灵活就业,郑州市,2023-06-28,在保,丁**,4101****8368,P2023****7
P202303626,许美琳,女,32,410302199203219648,城乡居民,信阳市,2020-08-14,在保,许**,4103****9648,P2023****6
P202304193,杨文彬,男,73,410105195108165824,城镇职工,开封市,2022-04-01,在保,杨**,4101****5824,P2023****3
P202301254,苏超,男,56,410102196803144896,灵活就业,焦作市,2023-08-19,停保,苏*,4101****4896,P2023****4
P202304739,陈晓红,女,25,410502199908130112,城乡居民,驻马店市,2022-10-06,在保,陈**,4105****0112,P2023****9
P202302421,胡艳,女,68,410105195605241856,城乡居民,鹤壁市,2021-09-27,在保,胡*,4101****1856,P2023****1
P202304274,阎思琪,女,30,410103199406213760,城乡居民,南阳市,2020-07-01,在保,阎**,4101****3760,P2023****4
P202302848,郭斌,男,34,410106199011175488,城镇职工,新乡市,2021-05-02,在保,郭*,4101****5488,P2023****8
P202301057,黄晓红,女,49,410302197506065664,城镇职工,开封市,2023-01-16,在保,黄**,4103****5664,P2023****7
P202302073,吕萍,女,51,410202197304240576,城镇职工,安阳市,2023-08-07,在保,吕*,4102****0576,P2023****3
P202301727,唐国强,男,40,410502198411054464,城乡居民,洛阳市,2023-02-01,在保,唐**,4105****4464,P2023****7
P202304253,于文博,男,53,410102197110166720,城镇职工,信阳市,2022-10-27,在保,于**,4101****6720,P2023****3
P202303362,徐斌,男,19,410502200510167360,城镇职工,商丘市,2023-10-31,停保,徐*,4105****7360,P2023****2
P202301296,彭俊杰,男,48,410104197604157376,城镇职工,郑州市,2024-03-13,在保,彭**,4101****7376,P2023****6
P202303593,孙娜,女,91,410104193302225216,城镇职工,信阳市,2021-05-27,在保,孙*,4101****5216,P2023****3
P202303489,黄国强,男,33,410105199109148864,城乡居民,开封市,2022-09-11,在保,黄**,4101****8864,P2023****9
P202301293,沈海涛,男,49,410103197506017600,城乡居民,漯河市,2023-01-01,在保,沈**,4101****7600,P2023****3
P202300590,蒋敏,女,34,410104199005040128,城镇职工,驻马店市,2022-11-18,在保,蒋*,4101****0128,P2023****0
P202304117,卢丽,女,45,410702197902209024,城镇职工,郑州市,2023-07-30,在保,卢*,4107****9024,P2023****7
P202302838,罗美琳,女,79,410502194502218112,城镇职工,安阳市,2021-07-03,在保,罗**,4105****8112,P2023****8
P202304611,徐雪,女,51,410402197312170688,城乡居民,开封市,2023-03-31,在保,徐*,4104****0688,P2023****1
P202300932,罗俊杰,男,83,410502194108069184,城乡居民,洛阳市,2022-09-14,在保,罗**,4105****9184,P2023****2
P202301171,孙永强,男,63,410402196110110400,城乡居民,许昌市,2021-04-11,在保,孙**,4104****0400,P2023****1
P202303168,阎娟,女,52,410702197204208512,城乡居民,信阳市,2023-03-31,在保,阎*,4107****8512,P2023****8
P202301700,许强,男,53,410105197104190912,城乡居民,信阳市,2021-03-19,在保,许*,4101****0912,P2023****0
P202302620,杨鹏,男,76,410106194802272256,灵活就业,鹤壁市,2022-02-13,在保,杨*,4101****2256,P2023****0
P202300684,王玲,女,30,410106196608285760,城镇职工,新乡市,2024-01-30,停保,王*,4101****5760,P2023****4
P202300231,冯静,女,36,410104198809162432,城镇职工,安阳市,2023-12-20,在保,冯*,4101****2432,P2023****1
P202304606,林霞,女,45,410103197901064000,灵活就业,焦作市,2022-07-17,在保,林*,4101****4000,P2023****6
P202303409,朱娜,女,45,410103197901221504,城镇职工,新乡市,2022-02-17,在保,朱*,4101****1504,P2023****9
P202304323,卢凤英,女,30,410502195309201728,城乡居民,新乡市,2020-12-10,在保,卢**,4105****1728,P2023****3
P202304047,沈诗涵,女,62,410106196212120960,城镇职工,焦作市,2021-04-13,在保,沈**,4101****0960,P2023****7
P202302408,彭诗涵,女,64,410202196004205376,城镇职工,平顶山市,2023-05-12,在保,彭**,4102****5376,P2023****8
P202302338,程静,女,50,410104197406109440,城乡居民,鹤壁市,2024-05-16,在保,程*,4101****9440,P2023****8
P202304052,叶语嫣,女,53,410502197101205568,城乡居民,驻马店市,2024-02-14,在保,叶**,4105****5568,P2023****2
P202300297,赵飞,男,66,410106195803137920,城镇职工,商丘市,2023-10-18,在保,赵*,4101****7920,P2023****7
P202304750,丁明,男,51,410702197310024384,城镇职工,平顶山市,2022-08-29,在保,丁*,4107****4384,P2023****0
P202303781,罗宇航,男,47,410105197711182784,灵活就业,漯河市,2020-04-04,在保,罗**,4101****2784,P2023****1
P202301174,吴芳,女,48,410202197606149184,城镇职工,信阳市,2021-08-25,在保,吴*,4102****9184,P2023****4
P202303128,曹晓红,女,73,410105195102228544,灵活就业,洛阳市,2020-02-24,退保,曹**,4101****8544,P2023****8
P202303036,沈俊杰,男,58,410702196607103040,城镇职工,南阳市,2020-01-18,在保,沈**,4107****3040,P2023****6
P202300743,苏浩,男,38,410104198601132032,城乡居民,焦作市,2023-03-25,在保,苏*,4101****2032,P2023****3
P202303941,曾明,男,56,410202196808165888,城镇职工,商丘市,2023-05-15,在保,曾*,4102****5888,P2023****1
P202303869,程强,男,52,410106197208061952,城乡居民,安阳市,2023-07-30,在保,程*,4101****1952,P2023****9
P202300506,孙军,男,41,410104198312157440,城镇职工,新乡市,2020-07-03,在保,孙*,4101****7440,P2023****6
P202304601,傅辉,男,46,410702197812271424,城镇职工,信阳市,2023-01-01,在保,傅*,4107****1424,P2023****1
P202304259,丁晨曦,男,48,410502197608220352,城乡居民,商丘市,2022-10-22,在保,丁**,4105****0352,P2023****9
P202301486,丁文彬,男,66,410104195810053312,城乡居民,洛阳市,2020-04-17,停保,丁**,4101****3312,P2023****6
P202301420,蔡莉,女,59,410106196504217536,城乡居民,南阳市,2023-01-01,在保,蔡*,4101****7536,P2023****0
P202303099,程佳慧,女,47,410105197702135104,城镇职工,信阳市,2020-08-09,在保,程**,4101****5104,P2023****9
P202300706,曹敏,女,60,410402196410243200,城镇职工,新乡市,2023-02-08,在保,曹*,4104****3200,P2023****6
P202304726,许慧,女,0,410105202412123200,灵活就业,安阳市,2021-10-24,停保,许*,4101****3200,P2023****6
P202300334,徐军,男,37,410105198705188352,城镇职工,平顶山市,2021-03-25,在保,徐*,4101****8352,P2023****4
P202300469,何明,男,40,410702198401243904,城镇职工,周口市,2023-09-05,在保,何*,4107****3904,P2023****9
P202303451,蔡文彬,男,41,410202198310210432,城乡居民,安阳市,2020-10-17,在保,蔡**,4102****0432,P2023****1
P202303106,梁霞,女,56,410302196803176320,城镇职工,许昌市,2021-02-02,在保,梁*,4103****6320,P2023****6
P202301435,韩辉,男,46,410202197812014400,灵活就业,开封市,2020-03-28,在保,韩*,4102****4400,P2023****5
P202300150,罗建华,男,55,410202196903227200,城镇职工,洛阳市,2023-08-16,在保,罗**,4102****7200,P2023****0
P202304032,赵艳,女,24,410502200006193856,城镇职工,洛阳市,2022-12-08,在保,赵*,4105****3856,P2023****2
P202300415,胡涛,男,55,410106196911129408,城乡居民,许昌市,2023-08-24,退保,胡*,4101****9408,P2023****5
P202301306,卢静,女,33,410502199106173824,城乡居民,鹤壁市,2022-09-20,在保,卢*,4105****3824,P2023****6
P202302630,罗磊,男,41,410104198309259264,城乡居民,漯河市,2023-09-05,在保,罗*,4101****9264,P2023****0
P202301127,周娟,女,55,410104196905213184,灵活就业,平顶山市,2022-09-20,在保,周*,4101****3184,P2023****7
P202303693,胡天宇,男,71,410202195310033600,城镇职工,洛阳市,2023-04-06,在保,胡**,4102****3600,P2023****3
P202300013,蔡晨曦,男,54,410106197011111168,城乡居民,南阳市,2020-11-19,在保,蔡**,4101****1168,P2023****3
P202300094,萧晓红,女,44,410105198012085888,城镇职工,新乡市,2024-05-07,在保,萧**,4101****5888,P2023****4
P202303658,王嘉伟,男,12,410103201204117248,城镇职工,平顶山市,2022-03-08,在保,王**,4101****7248,P2023****8
P202301542,阎秀英,女,81,410102194307035776,城镇职工,许昌市,2024-05-10,在保,阎**,4101****5776,P2023****2
P202304373,邓文博,男,30,410302199402141824,城镇职工,许昌市,2020-08-25,退保,邓**,4103****1824,P2023****3
P202303760,张霞,女,49,410302197506223744,城乡居民,洛阳市,2020-11-30,在保,张*,4103****3744,P2023****0
P202303734,萧超,男,52,410402197201012544,城乡居民,新乡市,2024-04-03,在保,萧*,4104****2544,P2023****4
P202303768,傅国强,男,73,410103195109152256,城乡居民,商丘市,2023-03-09,退保,傅**,4101****2256,P2023****8
P202302903,孙磊,男,39,410104198508073024,城乡居民,洛阳市,2021-08-28,在保,孙*,4101****3024,P2023****3
P202300734,邓永强,男,19,410502200505169024,城乡居民,新乡市,2023-05-13,在保,邓**,4105****9024,P2023****4
P202303498,叶文博,男,49,410302197506195072,城镇职工,信阳市,2022-03-29,在保,叶**,4103****5072,P2023****8
P202304126,袁美琳,女,30,410502199412229888,城乡居民,商丘市,2022-09-18,停保,袁**,4105****9888,P2023****6
P202301785,韩莉,女,51,410402197303169856,城乡居民,南阳市,2022-07-08,停保,韩*,4104****9856,P2023****5
P202302182,林淑珍,女,43,410702198101221376,灵活就业,漯河市,2021-05-06,在保,林**,4107****1376,P2023****2
P202300417,蔡欣怡,女,77,410502194705284352,灵活就业,驻马店市,2020-08-06,在保,蔡**,4105****4352,P2023****7
P202302317,何雪,未知,65,410102195910081792,城乡居民,焦作市,2021-01-29,在保,何*,4101****1792,P2023****7
P202304326,曹紫薇,女,68,410106195604210880,灵活就业,驻马店市,2022-04-02,在保,曹**,4101****0880,P2023****6
P202304178,薛涛,男,55,410105196912231296,城镇职工,南阳市,2023-09-19,在保,薛*,4101****1296,P2023****8
P202300334,徐军,男,37,410105198705188352,城镇职工,平顶山市,2021-03-25,在保,徐*,4101****8352,P2023****4
P202301095,蒋海涛,男,63,410105196112030784,城乡居民,郑州市,2021-03-11,在保,蒋**,4101****0784,P2023****5
P202300747,何天宇,男,53,410102197107204416,灵活就业,安阳市,2020-11-01,在保,何**,4101****4416,P2023****7
P202303900,叶杰,男,56,410105196805014400,城镇职工,鹤壁市,2022-02-24,在保,叶*,4101****4400,P2023****0
P202303980,于志强,男,31,未知,城镇职工,许昌市,2020-02-27,在保,于**,未知,P2023****0
P202302688,邓雨彤,女,22,410102200209022208,城乡居民,许昌市,2022-11-09,在保,邓**,4101****2208,P2023****8
P202303018,马建国,男,30,410102202404190080,城镇职工,驻马店市,2021-06-12,退保,马**,4101****0080,P2023****8
P202301993,薛飞,男,71,410502195312112704,灵活就业,洛阳市,2023-10-22,在保,薛*,4105****2704,P2023****3
P202304905,沈晨曦,男,61,410105196311223296,城乡居民,焦作市,2023-11-05,在保,沈**,4101****3296,P2023****5
P202302652,朱超,男,77,410402194710160896,城乡居民,郑州市,2020-01-05,在保,朱*,4104****0896,P2023****2
P202302851,傅飞,男,40,410402198405073472,城镇职工,周口市,2021-12-12,在保,傅*,4104****3472,P2023****1
P202302859,王梦瑶,女,71,410502195312174336,城镇职工,商丘市,2020-07-15,在保,王**,4105****4336,P2023****9
P202303528,曾美琳,女,87,410702193711162048,城乡居民,新乡市,2021-04-28,停保,曾**,4107****2048,P2023****8
P202304243,程慧,女,39,410105198508211584,城乡居民,开封市,2021-03-31,在保,程*,4101****1584,P2023****3
P202303683,郑辉,男,53,410202197105034496,城镇职工,周口市,2023-10-06,在保,郑*,4102****4496,P2023****3
P202300133,蔡磊,男,30,410302199408204544,城镇职工,安阳市,2021-03-17,在保,蔡*,4103****4544,P2023****3
P202302414,吕辉,男,33,410702199107059392,城乡居民,鹤壁市,2024-05-09,在保,吕*,4107****9392,P2023****4
P202303635,郑强,男,57,410202196702144768,城镇职工,漯河市,2024-01-19,在保,郑*,4102****4768,P2023****5
P202301483,马子轩,男,81,410105194309265152,城镇职工,新乡市,2022-02-09,在保,马**,4101****5152,P2023****3
P202300430,梁建国,男,18,410103200603255488,城镇职工,郑州市,2023-07-07,在保,梁**,4101****5488,P2023****0
P202304806,贾美琳,女,21,410106200307240640,灵活就业,鹤壁市,2023-09-11,在保,贾**,4101****0640,P2023****6
P202304740,程杰,男,62,410106196209170688,城镇职工,焦作市,2023-11-24,在保,程*,4101****0688,P2023****0
P202301908,张嘉伟,男,29,410702199511285696,城镇职工,许昌市,2022-03-02,在保,张**,4107****5696,P2023****8
P202300288,曹静,女,60,410106196411143872,城乡居民,洛阳市,2023-07-21,在保,曹*,4101****3872,P2023****8
P202303275,何波,男,33,410502199110011136,灵活就业,鹤壁市,2021-07-24,在保,何*,4105****1136,P2023****5
P202303654,黄嘉伟,男,35,410103198909260736,灵活就业,驻马店市,2023-08-04,在保,黄**,4101****0736,P2023****4
P202303923,陈丽,女,43,410103198107097728,城乡居民,商丘市,2023-06-04,在保,陈*,4101****7728,P2023****3
P202304164,叶斌,男,16,410402200809211008,城镇职工,郑州市,2021-08-07,退保,叶*,4104****1008,P2023****4
P202303108,周明,男,60,410106196401123904,灵活就业,信阳市,2020-07-28,在保,周*,4101****3904,P2023****8
P202302095,曾鹏,男,68,410202195607070464,城镇职工,周口市,2021-10-12,在保,曾*,4102****0464,P2023****5
P202302437,傅娜,女,47,410302197704066752,城镇职工,洛阳市,2023-05-01,在保,傅*,4103****6752,P2023****7
P202301871,梁飞,男,30,410202199411021120,城乡居民,周口市,2020-10-03,在保,梁*,4102****1120,P2023****1
P202302695,韩凤英,女,56,410502196804222016,城镇职工,南阳市,2020-05-14,在保,韩**,4105****2016,P2023****5
P202302971,沈娜,女,15,410302200912201856,城乡居民,焦作市,2021-10-04,在保,沈*,4103****1856,P2023****1
P202304976,王伟,男,25,410502199907289088,城乡居民,驻马店市,2022-06-11,在保,王*,4105****9088,P2023****6
P202303545,郭佳慧,女,74,410102195003224768,城乡居民,漯河市,2020-11-30,在保,郭**,4101****4768,P2023****5
P202304895,胡雪,女,30,410502199408216704,城乡居民,周口市,2021-10-25,在保,胡*,4105****6704,P2023****5
P202303725,许雨彤,女,38,410106198602019776,城镇职工,驻马店市,2022-05-25,在保,许**,4101****9776,P2023****5
P202300438,罗涛,男,25,410202199904149248,城乡居民,开封市,2020-11-25,在保,罗*,4102****9248,P2023****8
P202303874,贾海涛,男,23,410103200109085568,城镇职工,洛阳市,2022-03-20,在保,贾**,4101****5568,P2023****4
P202300585,谢浩,男,53,410106197104173120,城乡居民,洛阳市,2022-02-05,在保,谢*,4101****3120,P2023****5
P202302300,丁杰,男,22,410104200208041088,城镇职工,鹤壁市,2022-08-09,在保,丁*,4101****1088,P2023****0
P202301439,吴慧,女,58,410402196605279808,城镇职工,南阳市,2020-04-14,在保,吴*,4104****9808,P2023****9
P202304577,黄梦瑶,女,28,410105199605079424,城镇职工,安阳市,2020-04-24,在保,黄**,4101****9424,P2023****7
P202303872,郭辉,男,52,410106197201252544,城乡居民,焦作市,2020-06-19,在保,郭*,4101****2544,P2023****2
P202300712,李军,男,48,410103197608220288,城乡居民,南阳市,2023-05-23,在保,李*,4101****0288,P2023****2
P202302852,未知,女,65,410402195911280064,灵活就业,周口市,2022-05-24,在保,未知,4104****0064,P2023****2
P202304485,唐秀兰,女,49,410102197506091264,城乡居民,平顶山市,2020-06-20,在保,唐**,4101****1264,P2023****5
P202302417,王玲,女,59,410106196508091264,城镇职工,焦作市,2021-04-06,退保,王*,4101****1264,P2023****7
P202304553,丁鹏,男,65,410702195903141504,城乡居民,新乡市,2023-07-07,在保,丁*,4107****1504,P2023****3
P202302322,叶霞,女,64,410702196001158016,城镇职工,平顶山市,2023-05-10,在保,叶*,4107****8016,P2023****2
P202303008,陈静,女,22,410302200201110976,城镇职工,安阳市,2023-01-12,在保,陈*,4103****0976,P2023****8
P202302132,傅晨曦,男,50,410502197404286784,城乡居民,焦作市,2022-09-15,在保,傅**,4105****6784,P2023****2
